RR001-6080|them were the only or normal way out of a love tangle. And if you can|them were the only or normal way out of a love tangle. And if you can
RR001-6081|ever contrive an intelligent conversation with any of them you will|ever contrive an intelligent conversation with any of them you will
RR001-6082|find it so. Lounge in their theaters, the _teatro marionette_, their|find it so. Lounge in their theaters, the _teatro marionette_, their
RR001-6083|cafés, about the open doorways and the street corners, and hear the|cafés, about the open doorways and the street corners, and hear the
RR001-6084|frankness with which they discuss the latest difficulty. Then you will|frankness with which they discuss the latest difficulty. Then you will
RR001-6085|see for yourself how simple it all seems to them.|see for yourself how simple it all seems to them.
RR001-6086|Vincenzo is enamored of his Elvina. So is Nicola. They give each other|Vincenzo is enamored of his Elvina. So is Nicola. They give each other
RR001-6087|black looks, and when Elvina is seen by Vincenzo to walk openly with|black looks, and when Elvina is seen by Vincenzo to walk openly with
RR001-6088|Nicola he broods in silence, meditating his revenge.|Nicola he broods in silence, meditating his revenge.
RR001-6089|One night, when the moon is high and the noisy thoroughfare is|One night, when the moon is high and the noisy thoroughfare is
RR001-6090|pulsating with that suppressed enthusiasm which is a part of youth and|pulsating with that suppressed enthusiasm which is a part of youth and
RR001-6091|passion and all the fervid freshness of a warm July night, Vincenzo|passion and all the fervid freshness of a warm July night, Vincenzo
RR001-6092|meets them at the street corner. He is despondent, desperate. Out comes|meets them at the street corner. He is despondent, desperate. Out comes
RR001-6093|his knife--click!--and the thing is done. On the pavement lies Nicola|his knife -- click! -- and the thing is done. On the pavement lies Nicola
RR001-6094|bleeding. Elvina may be seen running and screaming. She too is wounded,|bleeding. Elvina may be seen running and screaming. She too is wounded,
RR001-6095|mayhap to the death. Vincenzo runs and throws his hands dramatically|mayhap to the death. Vincenzo runs and throws his hands dramatically
RR001-6096|over his head as he falls, mayhap shot or stabbed--by himself or|over his head as he falls, mayhap shot or stabbed -- by himself or
RR001-6097|another. Or Elvina kneels in the open street beside her lover and|another. Or Elvina kneels in the open street beside her lover and
RR001-6098|cries. Or Vincenzo, white-faced and calm, surrenders himself into the|cries. Or Vincenzo, white-faced and calm, surrenders himself into the
RR001-6099|hands of the rough, loud swearing American policeman--and there you|hands of the rough, loud swearing American policeman -- and there you
RR001-6100|have it.|have it.
RR001-6101|But ask of the natives, and see what it is they think. They will not|But ask of the natives, and see what it is they think. They will not
RR001-6102|have it that Vincenzo should not have done so, nor Elvina, nor Nicola.|have it that Vincenzo should not have done so, nor Elvina, nor Nicola.
RR001-6103|Love is love! Youth is youth! What would you? May not a man settle the|Love is love! Youth is youth! What would you? May not a man settle the
RR001-6104|affairs of his heart in his own way? _Perdi!_|affairs of his heart in his own way? _Perdi!_
RR001-6105|And these crimes (as the law considers them), so common are they|And these crimes (as the law considers them), so common are they
RR001-6106|that it would be quite impossible to give more than a brief mention|that it would be quite impossible to give more than a brief mention
RR001-6107|to any of a hundred or more that have occurred within as many as ten|to any of a hundred or more that have occurred within as many as ten
RR001-6108|or fifteen years. Sometimes, as in the case of Tomasso Ceralli and|or fifteen years. Sometimes, as in the case of Tomasso Ceralli and
RR001-6109|Vincenzo Matti, it is a question of a married woman and an illegal|Vincenzo Matti, it is a question of a married woman and an illegal
RR001-6110|passion. Sometimes, as in the case of Biegio Refino and Alessandro|passion. Sometimes, as in the case of Biegio Refino and Alessandro
RR001-6111|Scia, it is some poor cigarette-factory girl who, being used as a tool|Scia, it is some poor cigarette-factory girl who, being used as a tool
RR001-6112|by one or more, has fallen into others’ hands and so incensed all and|by one or more, has fallen into others’ hands and so incensed all and
RR001-6113|brought into being a feud. Sometimes, as in the case of Mollinero and|brought into being a feud. Sometimes, as in the case of Mollinero and
RR001-6114|Pagnani, it is a bold, bad Carmen who is not sorry to see her lovers|Pagnani, it is a bold, bad Carmen who is not sorry to see her lovers
RR001-6115|fight.|fight.
RR001-6116|But these stories are truly legion and in some instances the police|But these stories are truly legion and in some instances the police
RR001-6117|would never have been the wiser save for a man or a woman whom the|would never have been the wiser save for a man or a woman whom the
RR001-6118|neighbors could not get out of the way in time. Once caught, however,|neighbors could not get out of the way in time. Once caught, however,
RR001-6119|they come bustling into the nearest station house, these strange groups|they come bustling into the nearest station house, these strange groups
RR001-6120|of wild, fantastic, disheveled men and women, and behind them, or|of wild, fantastic, disheveled men and women, and behind them, or
RR001-6121|before, the brawny officers of our colder clime, with their clubs and|before, the brawny officers of our colder clime, with their clubs and
RR001-6122|oaths and hoarse comments on the folly and the murderous indecency|oaths and hoarse comments on the folly and the murderous indecency
RR001-6123|of it all--and all in an effort to inspire awe and a preventive fear|of it all -- and all in an effort to inspire awe and a preventive fear
RR001-6124|that, somehow, can never be inspired. “These damned dagos, with their|that, somehow, can never be inspired. “These damned dagos, with their
RR001-6125|stilettos! These crazy wops!” But the melancholy Italian does not care|stilettos! These crazy wops!” But the melancholy Italian does not care
RR001-6126|for these commands or our laws. They are not for him. Let the cold,|for these commands or our laws. They are not for him. Let the cold,
RR001-6127|chilly American threaten; he will carry his stiletto anyhow. It is|chilly American threaten; he will carry his stiletto anyhow. It is
RR001-6128|reserved as a last resource in the face of injustice or cruelty or the|reserved as a last resource in the face of injustice or cruelty or the
RR001-6129|too great indifference of this world and of fate.|too great indifference of this world and of fate.
RR001-6130|One of the most interesting of these love affairs that ever came to|One of the most interesting of these love affairs that ever came to
RR001-6131|my personal attention was that of Vincenzo Cordi, street musician|my personal attention was that of Vincenzo Cordi, street musician
RR001-6132|and, in a way, a ne’er-do-well, who became unduly enraged because|and, in a way, a ne’er-do-well, who became unduly enraged because
RR001-6133|Antonio Fellicitti, vegetable merchant, paid too marked attention to|Antonio Fellicitti, vegetable merchant, paid too marked attention to
RR001-6134|his sweetheart. These men, typical Italians of the quarter, knew each|his sweetheart. These men, typical Italians of the quarter, knew each
RR001-6135|other, but there was no feeling until the affections of both were|other, but there was no feeling until the affections of both were
RR001-6136|aroused by the charms of Maria Maresco, the pretty daughter of one of|aroused by the charms of Maria Maresco, the pretty daughter of one of
RR001-6137|the laborers of the street.|the laborers of the street.
RR001-6138|According to the best information that could be obtained at the time,|According to the best information that could be obtained at the time,
RR001-6139|Cordi had been first in the affections of the girl, but Fellicitti|Cordi had been first in the affections of the girl, but Fellicitti
RR001-6140|arrived on the scene and won her away from him. Idling about the|arrived on the scene and won her away from him. Idling about the
RR001-6141|vicinity of her house in One Hundred and Fourteenth Street he had seen|vicinity of her house in One Hundred and Fourteenth Street he had seen
RR001-6142|her and had fallen desperately in love.|her and had fallen desperately in love.
RR001-6143|Then there was trouble, for Cordi soon became aware of the defection|Then there was trouble, for Cordi soon became aware of the defection
RR001-6144|which Fellicitti had caused, and told him so. “You keep away,” was his|which Fellicitti had caused, and told him so. “You keep away,” was his
RR001-6145|threat. “Go, and come near her no more. If you do, I will kill you.”|threat. “Go, and come near her no more. If you do, I will kill you.”
RR001-6146|You can imagine the feeling which this conversation engendered. You|You can imagine the feeling which this conversation engendered. You
RR001-6147|can see the gallant Antonio, eyeing his jealous rival through the|can see the gallant Antonio, eyeing his jealous rival through the
RR001-6148|long, thin slits of his shadowy, southern eyes. He keep away? Ha! Ha!|long, thin slits of his shadowy, southern eyes. He keep away? Ha! Ha!
RR001-6149|Vincenzo keep him away? Ha! Ha! If Maria but loved him, let Vincenzo|Vincenzo keep him away? Ha! Ha! If Maria but loved him, let Vincenzo
RR001-6150|rage. When the time came he would answer.|rage. When the time came he would answer.
RR001-6151|And of course the time came. It was of a Sunday evening in March, the|And of course the time came. It was of a Sunday evening in March, the
RR001-6152|first day on which the long cold winter broke and the sun came out and|first day on which the long cold winter broke and the sun came out and
RR001-6153|made the city summer-like. Thousands in this section filled the little|made the city summer-like. Thousands in this section filled the little
RR001-6154|park, with its array of green benches, to overflowing. Thousands more|park, with its array of green benches, to overflowing. Thousands more
RR001-6155|lounged in the streets and sunned themselves, or swarmed the cafés|lounged in the streets and sunned themselves, or swarmed the cafés
RR001-6156|where was music and red wine and lights and conversation. Still other|where was music and red wine and lights and conversation. Still other
RR001-6157|thousands sat by open windows or on the steps in front of open doors|thousands sat by open windows or on the steps in front of open doors
RR001-6158|and gossiped with their neighbors--a true forerunner of the glorious|and gossiped with their neighbors -- a true forerunner of the glorious
RR001-6159|summer to follow.|summer to follow.
RR001-6160|Then came the night, that glorious time of affection and good humor,|Then came the night, that glorious time of affection and good humor,
RR001-6161|when every Italian of this neighborhood is at his best. The moon was on|when every Italian of this neighborhood is at his best. The moon was on
RR001-6162|high, a new moon, shining with all the thin delicacy of a pearl. Soft|high, a new moon, shining with all the thin delicacy of a pearl. Soft
RR001-6163|airs were blowing, clear voices singing; from every window streamed|airs were blowing, clear voices singing; from every window streamed
RR001-6164|lamplight and laughter. It seemed as if all the beauty of spring had|lamplight and laughter. It seemed as if all the beauty of spring had
RR001-6165|been crowded into a single hour.|been crowded into a single hour.
RR001-6166|On this occasion the fair Maria was lounging in front of her own|On this occasion the fair Maria was lounging in front of her own
RR001-6167|doorstep when the lovesick Antonio came along. He was dressed in his|doorstep when the lovesick Antonio came along. He was dressed in his
RR001-6168|best. A new red handkerchief was fastened about his neck, a soft crush|best. A new red handkerchief was fastened about his neck, a soft crush
RR001-6169|hat set jauntily upon his forehead. Upon his hand was a ring, in|hat set jauntily upon his forehead. Upon his hand was a ring, in
RR001-6170|the handkerchief a bright pin, and he was in his most cavalier mood.|the handkerchief a bright pin, and he was in his most cavalier mood.
RR001-6171|Together they talked, and as they observed the beauty of the night they|Together they talked, and as they observed the beauty of the night they
RR001-6172|decided to stroll to the little park a block away.|decided to stroll to the little park a block away.
RR001-6173|Somewhere in this thoroughfare, however, stood the jealous Vincenzo|Somewhere in this thoroughfare, however, stood the jealous Vincenzo
RR001-6174|brooding. It was evident that he must have been concealed somewhere,|brooding. It was evident that he must have been concealed somewhere,
RR001-6175|watching, for when the two strolled toward the corner he was seen|watching, for when the two strolled toward the corner he was seen
RR001-6176|to appear and follow. At the corner, where the evening crowd was|to appear and follow. At the corner, where the evening crowd was
RR001-6177|the thickest and the merriest--summer pleasure at its height, as it|the thickest and the merriest -- summer pleasure at its height, as it
RR001-6178|were--he suddenly confronted Antonio and drew his revolver.|were -- he suddenly confronted Antonio and drew his revolver.
RR001-6179|“Ha!”|“Ha!”
RR001-6180|The astonished Antonio had no time to defend himself. He drew his|The astonished Antonio had no time to defend himself. He drew his
RR001-6181|knife, of course, but before he could act Vincenzo had fired a bullet|knife, of course, but before he could act Vincenzo had fired a bullet
RR001-6182|into his breast and sent him reeling on his last journey.|into his breast and sent him reeling on his last journey.
RR001-6183|Maria screamed. The crowd gathered. Friends of Antonio and Vincenzo|Maria screamed. The crowd gathered. Friends of Antonio and Vincenzo
RR001-6184|drew knives and revolvers, and for a few moments it looked as if a feud|drew knives and revolvers, and for a few moments it looked as if a feud
RR001-6185|were on. Then came the police, and with them the prosaic ambulance and|were on. Then came the police, and with them the prosaic ambulance and
RR001-6186|patrol wagon--and another tragedy was recorded. Antonio was dead and|patrol wagon -- and another tragedy was recorded. Antonio was dead and
RR001-6187|Vincenzo severely cut and bruised.|Vincenzo severely cut and bruised.
RR001-6188|And so it goes. They love desperately. They quarrel dramatically,|And so it goes. They love desperately. They quarrel dramatically,
RR001-6189|and in the end they often fight and die, as we have seen. The brief,|and in the end they often fight and die, as we have seen. The brief,
RR001-6190|practical accounts of the newspapers give no least suggestion of the|practical accounts of the newspapers give no least suggestion of the
RR001-6191|color, the emotion, the sorrow, the rage--in a way, the dramatic|color, the emotion, the sorrow, the rage -- in a way, the dramatic
RR001-6192|beauty--that attends them, nearly all.|beauty -- that attends them, nearly all.
RR001-6193|CHRISTMAS IN THE TENEMENTS|CHRISTMAS IN THE TENEMENTS
RR001-6194|They are infatuated with the rush and roar of a great metropolis. They|They are infatuated with the rush and roar of a great metropolis. They
RR001-6195|are fascinated by the illusion of pleasure. Broadway, Fifth Avenue, the|are fascinated by the illusion of pleasure. Broadway, Fifth Avenue, the
RR001-6196|mansions, the lights, the beauty. A fever of living is in their blood.|mansions, the lights, the beauty. A fever of living is in their blood.
RR001-6197|An unnatural hunger and thirst for excitement is burning them up. For|An unnatural hunger and thirst for excitement is burning them up. For
RR001-6198|this they labor. For this they endure a hard, unnatural existence. For|this they labor. For this they endure a hard, unnatural existence. For
RR001-6199|this they crowd themselves in stifling, inhuman quarters, and for this|this they crowd themselves in stifling, inhuman quarters, and for this
RR001-6200|they die.|they die.
RR001-6201|The joys of the Christmas tide are no illusion with most of us, the|The joys of the Christmas tide are no illusion with most of us, the
RR001-6202|strange exhibition of fancy, of which it is the name, no mockery|strange exhibition of fancy, of which it is the name, no mockery
RR001-6203|of our dreams. Far over the wide land the waves of expectation and|of our dreams. Far over the wide land the waves of expectation and
RR001-6204|sympathetic appreciation constantly oscillate one with the other in|sympathetic appreciation constantly oscillate one with the other in
RR001-6205|the human breast, and in the closing season of the year are at last|the human breast, and in the closing season of the year are at last
RR001-6206|given definite expression. Rings and pins, the art of the jeweler|given definite expression. Rings and pins, the art of the jeweler
RR001-6207|and the skill of the dress-maker, pictures, books, ornaments and|and the skill of the dress-maker, pictures, books, ornaments and
RR001-6208|knickknacks--these with one great purpose are consecrated, and in the|knickknacks -- these with one great purpose are consecrated, and in the
RR001-6209|material lavishness of the season is seen the dreams of the world come|material lavishness of the season is seen the dreams of the world come
RR001-6210|true.|true.
RR001-6211|There is one region, however, where, in the terrific drag of the|There is one region, however, where, in the terrific drag of the
RR001-6212|struggle for existence, the softer phases of this halcyon mood are|struggle for existence, the softer phases of this halcyon mood are
RR001-6213|at first glance obscure. It is a region of tall tenements and narrow|at first glance obscure. It is a region of tall tenements and narrow
RR001-6214|streets where, crowded into an area of a few square miles, live and|streets where, crowded into an area of a few square miles, live and
RR001-6215|labor a million and a half of people. It is the old-time tenement area,|labor a million and a half of people. It is the old-time tenement area,
RR001-6216|leading almost unbrokenly north from Franklin Square to Fourteenth|leading almost unbrokenly north from Franklin Square to Fourteenth
RR001-6217|Street. Here, during these late December evenings, the holiday|Street. Here, during these late December evenings, the holiday
RR001-6218|atmosphere is beginning to make itself felt. It is a region of narrow|atmosphere is beginning to make itself felt. It is a region of narrow
RR001-6219|streets with tall five-story, even seven-story, tenements lining either|streets with tall five-story, even seven-story, tenements lining either
RR001-6220|side of the way and running thick as a river with a busy and toilsome|side of the way and running thick as a river with a busy and toilsome
RR001-6221|throng.|throng.
RR001-6222|The ways are already lined with carts of special Christmas goods, such|The ways are already lined with carts of special Christmas goods, such
RR001-6223|as toys, candies, Christmas tree ornaments, feathers, ribbons, jewelry,|as toys, candies, Christmas tree ornaments, feathers, ribbons, jewelry,
RR001-6224|purses, fruit, and in a few wagons small Christmas greens such as holly|purses, fruit, and in a few wagons small Christmas greens such as holly
RR001-6225|and hemlock wreaths, crosses of fir, balsam, tamarack pine and sprigs|and hemlock wreaths, crosses of fir, balsam, tamarack pine and sprigs
RR001-6226|of mistletoe. Work has not stopped in the factories or stores, and yet|of mistletoe. Work has not stopped in the factories or stores, and yet
RR001-6227|these streets are literally packed with people, of all ages, sizes and|these streets are literally packed with people, of all ages, sizes and
RR001-6228|nationalities, and the buying is lively. One man, who looks as though|nationalities, and the buying is lively. One man, who looks as though
RR001-6229|he might be a Bowery tough rather than a denizen of this particular|he might be a Bowery tough rather than a denizen of this particular
RR001-6230|neighborhood, is offering little three-, five- and ten-inch dolls which|neighborhood, is offering little three-, five- and ten-inch dolls which
RR001-6231|he announces as “genuine American beauties here. Three, five and ten.”|he announces as “genuine American beauties here. Three, five and ten.”
RR001-6232|Another, a pale, full-bearded Jew, is selling little Christmas tree|Another, a pale, full-bearded Jew, is selling little Christmas tree
RR001-6233|ornaments of paste or glass for a penny each, and in the glare of the|ornaments of paste or glass for a penny each, and in the glare of the
RR001-6234|newly-turned-on electric lights, it is not difficult to perceive that|newly-turned-on electric lights, it is not difficult to perceive that
RR001-6235|they are the broken or imperfect lots of the toy manufacturers who are|they are the broken or imperfect lots of the toy manufacturers who are
RR001-6236|having them hawked about during the eleventh hour before Christmas as|having them hawked about during the eleventh hour before Christmas as
RR001-6237|the best way of getting rid of them. Other dusty, grim and raucous|the best way of getting rid of them. Other dusty, grim and raucous
RR001-6238|denizens are offering candy, mixed nuts, and other forms of special|denizens are offering candy, mixed nuts, and other forms of special
RR001-6239|confections, at ten cents a pound, a price at which those who are used|confections, at ten cents a pound, a price at which those who are used
RR001-6240|to the more expensive brands may instructively ponder.|to the more expensive brands may instructively ponder.
RR001-6241|Meats are selling in some of the cheaper butcher shops for ten, fifteen|Meats are selling in some of the cheaper butcher shops for ten, fifteen
RR001-6242|and twenty cents a pound, picked chickens in barrels at fifteen and|and twenty cents a pound, picked chickens in barrels at fifteen and
RR001-6243|twenty. A whole section of Elizabeth Street is given up to the sale of|twenty. A whole section of Elizabeth Street is given up to the sale of
RR001-6244|stale fish at ten and fifteen cents a pound, and the crowd of Italians,|stale fish at ten and fifteen cents a pound, and the crowd of Italians,
RR001-6245|Jews and Bohemians who are taking advantage of these modest prices is|Jews and Bohemians who are taking advantage of these modest prices is
RR001-6246|swarming over the sidewalk and into the gutters. A four- or five-pound|swarming over the sidewalk and into the gutters. A four- or five-pound
RR001-6247|fish at fifteen cents a pound will make an excellent Christmas dinner|fish at fifteen cents a pound will make an excellent Christmas dinner
RR001-6248|for four, five or six. A thin, ice-packed and chemically-preserved|for four, five or six. A thin, ice-packed and chemically-preserved
RR001-6249|chicken at fifteen or twenty cents a pound will do as much for another|chicken at fifteen or twenty cents a pound will do as much for another
RR001-6250|family. Onions, garlic, old cast-off preserves, pickles and condiments|family. Onions, garlic, old cast-off preserves, pickles and condiments
RR001-6251|that the wholesale houses uptown have seen grow stale and musty on|that the wholesale houses uptown have seen grow stale and musty on
RR001-6252|their shelves, can be had here for five, ten and fifteen cents a|their shelves, can be had here for five, ten and fifteen cents a
RR001-6253|bottle, and although the combination is unwholesome it will be worked|bottle, and although the combination is unwholesome it will be worked
RR001-6254|over as Christmas dinners for the morrow. Cheap, unsalable, stale,|over as Christmas dinners for the morrow. Cheap, unsalable, stale,
RR001-6255|adulterated--these are the words that should be stamped on every|adulterated -- these are the words that should be stamped on every
RR001-6256|bottle, basket and barrel that is here being scrambled over. And yet|bottle, basket and barrel that is here being scrambled over. And yet
RR001-6257|the purchasers would not be benefited any thereby. They must buy what|the purchasers would not be benefited any thereby. They must buy what
RR001-6258|they can afford. What they can afford is this.|they can afford. What they can afford is this.
RR001-6259|The street, with its mass of life, lingers in this condition until six|The street, with its mass of life, lingers in this condition until six
RR001-6260|o’clock, when the great shops and factories turn loose their horde|o’clock, when the great shops and factories turn loose their horde
RR001-6261|of workers. Then into the glare of these electric-lighted streets|of workers. Then into the glare of these electric-lighted streets
RR001-6262|the army of shop girls and boys begins to pour. Here is a spectacle|the army of shop girls and boys begins to pour. Here is a spectacle
RR001-6263|interesting and provocative of thought at all seasons, but trebly so|interesting and provocative of thought at all seasons, but trebly so
RR001-6264|on this particular evening. It is a shabby throng at best, commonplace|on this particular evening. It is a shabby throng at best, commonplace
RR001-6265|in garb and physical appearance, but rich in the qualities of youth and|in garb and physical appearance, but rich in the qualities of youth and
RR001-6266|enthusiasm, than which the world holds nothing more valuable.|enthusiasm, than which the world holds nothing more valuable.
RR001-6267|Youth in all the glory of its illusions and its ambitions. Youth, in|Youth in all the glory of its illusions and its ambitions. Youth, in
RR001-6268|whom the cold insistence of life’s physical limitations and the law|whom the cold insistence of life’s physical limitations and the law
RR001-6269|have not as yet worked any permanent depression. Thousands are hurrying|have not as yet worked any permanent depression. Thousands are hurrying
RR001-6270|in every direction. The street cars which ply this area are packed as|in every direction. The street cars which ply this area are packed as
RR001-6271|only the New York street car companies can pack their patrons, and that|only the New York street car companies can pack their patrons, and that
RR001-6272|in cold, old, dirty and even vile cars. There are girls with black|in cold, old, dirty and even vile cars. There are girls with black
RR001-6273|hair, and girls with brown. Some have even, white teeth, some shapely|hair, and girls with brown. Some have even, white teeth, some shapely
RR001-6274|figures, some a touch of that persuasive charm which is indicated by|figures, some a touch of that persuasive charm which is indicated by
RR001-6275|the flash of an eye. There are poor dresses, poor taste, and poor|the flash of an eye. There are poor dresses, poor taste, and poor
RR001-6276|manners mingled with good dresses, good taste and good manners. In the|manners mingled with good dresses, good taste and good manners. In the
RR001-6277|glow of the many lights and shadows of the evening they are hurrying|glow of the many lights and shadows of the evening they are hurrying
RR001-6278|away, with that lightness of spirit and movement which is the evidence|away, with that lightness of spirit and movement which is the evidence
RR001-6279|of a long strain of labor suddenly relaxed.|of a long strain of labor suddenly relaxed.
RR001-6280|“Do you think Santa Claus will have enough to fill that?” asks an|“Do you think Santa Claus will have enough to fill that?” asks an
RR001-6281|officer, who is standing in the glare of a balsam- and pine-trimmed|officer, who is standing in the glare of a balsam- and pine-trimmed
RR001-6282|cigar store window, to a smartly dressed political heeler or detective|cigar store window, to a smartly dressed political heeler or detective
RR001-6283|who is looking on with him at the mass of shop-girls hurrying past. A|who is looking on with him at the mass of shop-girls hurrying past. A
RR001-6284|shop-girl had gone by with her skirt cut to an inch or two below her|shop-girl had gone by with her skirt cut to an inch or two below her
RR001-6285|knee, revealing a trim little calf and ankle.|knee, revealing a trim little calf and ankle.
RR001-6286|“Eee yo! I hope so! Isn’t she the candy?”|“Eee yo! I hope so! Isn’t she the candy?”
RR001-6287|“Don’t get fresh,” comes quickly from the hurrying figure as she|“Don’t get fresh,” comes quickly from the hurrying figure as she
RR001-6288|disappears in the throng with a toss of her head. She has enjoyed the|disappears in the throng with a toss of her head. She has enjoyed the
RR001-6289|comment well enough, and the rebuke is more mischievous than angry.|comment well enough, and the rebuke is more mischievous than angry.
RR001-6290|“A goldfish! A goldfish! Only one cent!” cries a pushcart vendor, who|“A goldfish! A goldfish! Only one cent!” cries a pushcart vendor, who
RR001-6291|is one of a thousand lining the pavements to-night, and at his behest|is one of a thousand lining the pavements to-night, and at his behest
RR001-6292|another shop-girl, equally budding and youthful, stops to extract a|another shop-girl, equally budding and youthful, stops to extract a
RR001-6293|penny from her small purse and carries away a thin, transparent prize|penny from her small purse and carries away a thin, transparent prize
RR001-6294|of golden paste, for a younger brother, probably.|of golden paste, for a younger brother, probably.
RR001-6295|Others like her are being pushed and jostled the whole length of this|Others like her are being pushed and jostled the whole length of this
RR001-6296|crowded section. They are being nudged and admired as well as sought|crowded section. They are being nudged and admired as well as sought
RR001-6297|and schemed for. Whatever affections or attachments they have will|and schemed for. Whatever affections or attachments they have will
RR001-6298|be manifesting themselves to-night, as may be seen by the little|be manifesting themselves to-night, as may be seen by the little
RR001-6299|expenditures they themselves are making. A goldfish of transparent|expenditures they themselves are making. A goldfish of transparent
RR001-6300|paste or a half pound of candy, a cheap gold-plated stickpin, brooch or|paste or a half pound of candy, a cheap gold-plated stickpin, brooch or
RR001-6301|ring, or a handkerchief, collar or necktie bought of one of the many|ring, or a handkerchief, collar or necktie bought of one of the many
RR001-6302|pushcart men, tell the story plainly enough. Sympathy, love, affection|pushcart men, tell the story plainly enough. Sympathy, love, affection
RR001-6303|and passion are running their errant ways among this vast unspoken|and passion are running their errant ways among this vast unspoken
RR001-6304|horde no less than among the more pretentious and well-remembered of|horde no less than among the more pretentious and well-remembered of
RR001-6305|the world.|the world.
RR001-6306|And the homes to which they are hurrying, the places which are|And the homes to which they are hurrying, the places which are
RR001-6307|dignified by that title, but which here should have another name!|dignified by that title, but which here should have another name!
RR001-6308|Thousands upon thousands of them are turning into entry ways, the gloom|Thousands upon thousands of them are turning into entry ways, the gloom
RR001-6309|or dirtiness or poverty of which should bar them from the steps of any|or dirtiness or poverty of which should bar them from the steps of any
RR001-6310|human being. Up the dark stairways they are pouring into tier upon tier|human being. Up the dark stairways they are pouring into tier upon tier
RR001-6311|of human hives, in some instances not less than seven stories high|of human hives, in some instances not less than seven stories high
RR001-6312|and, of course, without an elevator, and by grimy landings they are|and, of course, without an elevator, and by grimy landings they are
RR001-6313|sorted out and at last distributed each into his own cranny. Small,|sorted out and at last distributed each into his own cranny. Small,
RR001-6314|dark one-, two- and three-room apartments, where yet on this Christmas|dark one-, two- and three-room apartments, where yet on this Christmas
RR001-6315|evening, one, and sometimes three, four and five are still at work|evening, one, and sometimes three, four and five are still at work
RR001-6316|sewing pants, making flowers, curling feathers, or doing any other of|sewing pants, making flowers, curling feathers, or doing any other of
RR001-6317|a hundred tenement tasks to help out the income supplied by the one or|a hundred tenement tasks to help out the income supplied by the one or
RR001-6318|two who work out. Miserable one- and two-room spaces where ignorance|two who work out. Miserable one- and two-room spaces where ignorance
RR001-6319|and poverty and sickness, rather than greed or immorality, have made|and poverty and sickness, rather than greed or immorality, have made
RR001-6320|veritable pens out of what would ordinarily be bad enough. Many|veritable pens out of what would ordinarily be bad enough. Many
RR001-6321|hundreds or thousands of others there are where thrift and shrewdness|hundreds or thousands of others there are where thrift and shrewdness
RR001-6322|are making the best of very unfortunate conditions, and a hundred or|are making the best of very unfortunate conditions, and a hundred or
RR001-6323|two where actual abundance prevails. These are the homes. Let us enter.|two where actual abundance prevails. These are the homes. Let us enter.
RR001-6324|Zorg is a Bohemian, and has a little two-room apartment. The windows|Zorg is a Bohemian, and has a little two-room apartment. The windows
RR001-6325|of the only one which has windows looks into Elizabeth Street. It is a|of the only one which has windows looks into Elizabeth Street. It is a
RR001-6326|dingy apartment, unswept and unwhitewashed at present, where on this|dingy apartment, unswept and unwhitewashed at present, where on this
RR001-6327|hearty Christmas Eve, himself, his wife, his wife’s mother, and his|hearty Christmas Eve, himself, his wife, his wife’s mother, and his
RR001-6328|little twelve-year-old son are laboring at a fair-sized deal table|little twelve-year-old son are laboring at a fair-sized deal table
RR001-6329|curling feathers. The latter is a simple task, once you understand|curling feathers. The latter is a simple task, once you understand
RR001-6330|it, dull, tedious, unprofitable. It consists in taking a feather in|it, dull, tedious, unprofitable. It consists in taking a feather in
RR001-6331|one hand, a knife in the other, and drawing the fronds quickly over|one hand, a knife in the other, and drawing the fronds quickly over
RR001-6332|the knife’s edge. This gives them a very sprightly curl and can be|the knife’s edge. This gives them a very sprightly curl and can be
RR001-6333|administered, if the worker be an expert, by a single movement of the|administered, if the worker be an expert, by a single movement of the
RR001-6334|hand. It is paid for by the dozen, as such work is usually paid for|hand. It is paid for by the dozen, as such work is usually paid for
RR001-6335|in this region, and the ability to earn much more than sixty cents a|in this region, and the ability to earn much more than sixty cents a
RR001-6336|day is not within the range of human possibility. Forty cents would|day is not within the range of human possibility. Forty cents would
RR001-6337|be a much more probable average, and this is approximately the wages|be a much more probable average, and this is approximately the wages
RR001-6338|which these several individuals earn. Rent uses up three of the twelve|which these several individuals earn. Rent uses up three of the twelve
RR001-6339|dollars weekly income; food, dress, coal and light six more. Three|dollars weekly income; food, dress, coal and light six more. Three
RR001-6340|dollars, when work is steady, is the sum laid aside for all other|dollars, when work is steady, is the sum laid aside for all other
RR001-6341|purposes and pleasures, and this sum, if no amusements were indulged|purposes and pleasures, and this sum, if no amusements were indulged
RR001-6342|in and no sickness or slackness of work befell, might annually grow to|in and no sickness or slackness of work befell, might annually grow to
RR001-6343|the tidy sum of one hundred and fifty-six dollars; but it has never|the tidy sum of one hundred and fifty-six dollars; but it has never
RR001-6344|done so. Illness invariably takes one part, lack of work a greater part|done so. Illness invariably takes one part, lack of work a greater part
RR001-6345|still. In the long drag of weary labor the pleasure-loving instincts of|still. In the long drag of weary labor the pleasure-loving instincts of
RR001-6346|man cannot be wholly restrained, and so it comes about that the present|man cannot be wholly restrained, and so it comes about that the present
RR001-6347|Christmas season finds the funds of the family treasury low.|Christmas season finds the funds of the family treasury low.
RR001-6348|It is in such a family as this that the merry Christmas time comes with|It is in such a family as this that the merry Christmas time comes with
RR001-6349|a peculiar emphasis, and although the conditions may be discouraging,|a peculiar emphasis, and although the conditions may be discouraging,
